8013cb,IGO9407,India,1750018386,1750018387,47.9527,26.7449,10355.58,False,235.76,268.0,-0.33,,11087.1,,False,0,2025-06-15 20:13:06
408124,EXS39K,United Kingdom,1750018387,1750018387,26.2806,38.9375,11277.6,False,255.23,131.08,0.33,,11734.8,5231,False,0,2025-06-15 20:13:07
408053,EZY84LD,United Kingdom,1750018319,1750018337,30.386,29.4033,11285.22,False,234.64,134.56,0.0,,12009.12,1636,False,0,2025-06-15 20:11:59
40803f,TOM22B,United Kingdom,1750018387,1750018387,26.6918,37.5344,10355.58,False,218.51,319.3,0.0,,10812.78,5620,False,0,2025-06-15 20:13:07
710419,SVA1482,Saudi Arabia,1750018118,1750018118,46.2008,27.2268,6400.8,False,230.01,167.21,0.0,,6865.62,,False,0,2025-06-15 20:08:38
4080a4,EXS5FT,United Kingdom,1750018384,1750018387,30.7195,38.6787,10363.2,False,213.25,352.51,0.0,,10721.34,,False,0,2025-06-15 20:13:04
4080df,EXS5TR,United Kingdom,1750018387,1750018388,28.4828,39.5671,10668.0,False,265.84,148.37,0.0,,11064.24,6631,False,0,2025-06-15 20:13:07
408183,EZY56HQ,United Kingdom,1750018387,1750018387,27.728,37.666,10972.8,False,213.62,318.71,0.0,,11437.62,7222,False,0,2025-06-15 20:13:07
408033,EXS6RY,United Kingdom,1750018094,1750018381,32.453,34.7276,464.82,False,152.62,266.13,6.18,,609.6,1160,False,0,2025-06-15 20:08:14
151e13,PBD957,Russian Federation,1750018387,1750018387,31.8756,38.5262,8801.1,False,205.92,212.66,-9.43,,9151.62,,False,0,2025-06-15 20:13:07
4ca9c1,RYR85WD,Ireland,1750018387,1750018387,28.0767,36.4026,53.34,False,89.66,250.21,2.6,,30.48,,False,0,2025-06-15 20:13:07
4a1922,FIA154,Romania,1750018387,1750018388,30.8357,36.0199,10363.2,False,227.44,347.72,0.0,,10789.92,5550,False,0,2025-06-15 20:13:07
4baa64,THY4JH,Turkey,1750018387,1750018388,27.8645,37.105,3718.56,False,147.93,282.25,-7.48,,3901.44,5130,False,0,2025-06-15 20:13:07
4baa69,THY8MD,Turkey,1750018239,1750018357,32.7777,28.4434,10066.02,False,235.86,144.23,0.0,,10751.82,3373,False,0,2025-06-15 20:10:39
4ca961,NOS95ML,Ireland,1750018365,1750018380,33.7701,28.8759,8054.34,False,231.48,129.14,-11.05,,8610.6,3333,False,0,2025-06-15 20:12:45
70606c,KAC355,Kuwait,1750018163,1750018163,50.6267,27.3437,9883.14,False,245.43,145.68,-0.33,,10561.32,,False,0,2025-06-15 20:09:23
70606f,KAC391,Kuwait,1750018388,1750018388,48.4011,29.2512,4533.9,False,153.39,102.59,11.38,,4800.6,,False,0,2025-06-15 20:13:08
4ca816,RYR458,Ireland,1750018387,1750018388,30.4823,35.711,10431.78,False,260.15,107.61,-13.33,,10888.98,7422,False,0,2025-06-15 20:13:07
706070,KAC151,Kuwait,1750018387,1750018388,48.1038,29.0942,2727.96,False,146.78,116.65,12.68,,2834.64,,False,0,2025-06-15 20:13:07
706071,KAC168,Kuwait,1750018388,1750018388,47.5207,28.5531,4373.88,False,163.41,81.31,-10.4,,4663.44,,False,0,2025-06-15 20:13:08
4bcdf0,SXS3HF,Turkey,1750018387,1750018387,30.6197,38.9603,10972.8,False,210.74,333.31,2.6,,11353.8,,False,0,2025-06-15 20:13:07
4bcded,SXS3JD,Turkey,1750018153,1750018153,29.9706,37.5786,9532.62,False,228.81,134.73,-7.15,,9959.34,7703,False,0,2025-06-15 20:09:13
4bcdf9,SXS2TL,Turkey,1750018279,1750018279,29.3542,37.5069,7871.46,False,247.09,119.02,-4.55,,8343.9,,False,0,2025-06-15 20:11:19
7705c3,ALK230,Sri Lanka,1750018388,1750018388,48.6114,29.0207,3962.4,False,216.66,118.82,6.83,,4183.38,,False,0,2025-06-15 20:13:08
706131,JZR602,Kuwait,1750017595,1750018387,33.7549,35.0029,11269.98,False,203.4,193.16,0.0,,11818.62,5370,False,0,2025-06-15 19:59:55
706132,JZR501,Kuwait,1750018341,1750018342,50.7375,27.198,10058.4,False,247.02,145.35,0.33,,10759.44,,False,0,2025-06-15 20:12:21
706133,JZR222,Kuwait,1750018388,1750018388,48.1971,28.6395,3794.76,False,181.09,8.66,-3.58,,4038.6,,False,0,2025-06-15 20:13:08
70612e,JZR834,Kuwait,1750018387,1750018387,47.2161,28.5116,7924.8,False,200.96,81.16,-8.78,,8488.68,,False,0,2025-06-15 20:13:07
484127,P4BTR,Kingdom of the Netherlands,1750018387,1750018387,46.4843,28.2367,12192.0,False,237.17,290.44,0.0,,13030.2,,False,0,2025-06-15 20:13:07
4bce0f,SXS3SK,Turkey,1750018387,1750018387,27.9966,38.1492,11277.6,False,243.11,119.82,0.0,,11719.56,7664,False,0,2025-06-15 20:13:07
8940c5,GFA068,Bahrain,1750018322,1750018336,54.5218,24.5614,9448.8,False,243.89,115.75,0.0,,10104.12,2206,False,0,2025-06-15 20:12:02
485d61,AGR0721,Kingdom of the Netherlands,1750018387,1750018387,28.9563,38.218,11277.6,False,250.47,145.04,0.65,,11704.32,7657,False,0,2025-06-15 20:13:07
8966bb,,United Arab Emirates,1750018350,1750018358,55.1507,24.0748,3055.62,False,138.43,308.36,-6.5,,3215.64,4722,False,0,2025-06-15 20:12:30
01023a,MSC2981,Egypt,1750018387,1750018387,31.2042,31.0912,11277.6,False,215.16,170.92,0.0,,11971.02,3375,False,0,2025-06-15 20:13:07
010206,MSR724,Egypt,1750018387,1750018387,25.4382,36.7501,10622.28,False,236.64,137.29,4.88,,11102.34,7423,False,0,2025-06-15 20:13:07
01022b,MSC493,Egypt,1750018386,1750018388,32.1506,29.3047,7063.74,False,221.77,145.2,4.88,,7543.8,6132,False,0,2025-06-15 20:13:06
010236,NMA7304,Egypt,1750018384,1750018388,32.6705,28.5656,10485.12,False,233.78,143.86,-9.75,,11254.74,3340,False,0,2025-06-15 20:13:04
40773b,TOM1GT,United Kingdom,1750018387,1750018387,26.2203,37.8216,10972.8,False,221.13,310.47,0.0,,11460.48,7340,False,0,2025-06-15 20:13:07
4075f3,TOM5EY,United Kingdom,1750018387,1750018387,26.8053,37.4295,11887.2,False,240.05,139.35,0.33,,12382.5,2711,False,0,2025-06-15 20:13:07
0101ba,MSR931,Egypt,1750018386,1750018387,46.7186,28.1588,10980.42,False,233.69,291.03,0.0,,11742.42,,False,0,2025-06-15 20:13:06
0101bf,MSC403,Egypt,1750018388,1750018388,48.0715,28.9996,1120.14,False,135.14,14.78,-7.48,,1097.28,,False,0,2025-06-15 20:13:08
